Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Manufacture_segment
5,2014,16810,4,1,0,25.4,624,37.5,4.0,1.6,1
7,2017,61221,4,0,0,17.84,1395,147.51,5.0,21.73,2
9,2015,22000,4,1,0,16.47,1198,74.0,5.0,4.75,4
2,2015,63714,4,1,0,22.74,796,47.3,5.0,2.45,1
7,2019,14857,1,0,0,20.7,1496,113.98,5.0,31.55,4
4,2012,69000,1,0,2,15.2,1968,140.8,5.0,10.25,2
3,2019,14648,1,1,0,12.62,2198,158.0,7.0,27.36,0
5,2013,100000,4,1,2,15.8,1499,110.0,5.0,6.5,0
6,2016,22000,4,1,0,18.9,1197,82.0,5.0,4.25,1
9,2014,10000,4,1,0,18.2,1199,82.4,5.0,5.5,0
8,2015,107000,4,1,0,20.85,1197,83.14,5.0,4.0,1
7,2017,48198,4,1,0,17.57,1193,88.7,5.0,4.65,1
4,2015,15000,1,0,0,19.27,2143,170.0,5.0,28.5,3
3,2014,80073,1,1,0,17.3,1998,163.7,5.0,7.11,0
5,2013,85388,1,1,0,21.1,1248,73.9,5.0,3.9,1
6,2017,14700,4,1,0,18.9,1197,81.86,5.0,5.6,1
10,2012,150000,1,1,3,28.4,1248,73.75,5.0,2.25,1
8,2011,34994,1,1,0,22.32,1582,126.32,5.0,3.9,1
3,2014,82536,1,0,0,14.74,2993,270.9,5.0,28.63,2
4,2013,82000,4,0,0,13.7,1798,157.75,5.0,7.25,4
10,2006,52000,4,1,2,18.9,998,67.1,5.0,2.0,1
9,2011,20000,4,1,0,16.47,1198,73.9,5.0,3.5,4
5,2011,55000,4,1,0,14.8,1799,130.2,5.0,5.0,1
0,2015,47001,0,1,0,20.0,1196,63.0,5.0,3.72,1
2,2014,52000,4,1,0,22.5,998,67.04,5.0,3.45,1
8,2013,43284,1,1,0,23.4,1248,74.0,5.0,4.5,1
3,2018,23875,4,0,0,13.0,1591,121.3,5.0,14.36,1
1,2016,51866,4,1,0,18.9,1197,82.0,5.0,5.5,1
9,2013,69000,1,1,0,23.08,1461,63.1,5.0,3.0,1
3,2017,62788,4,1,0,18.9,1197,81.86,5.0,6.08,1
2,2013,150000,1,1,0,20.54,1598,103.6,5.0,5.0,4
7,2015,47566,1,0,0,12.55,2982,168.5,7.0,20.25,1
2,2002,67000,4,1,3,0.0,999,171.5,5.0,1.2,1
10,2018,20300,1,0,0,11.36,2755,171.5,7.0,18.0,1
10,2015,48300,1,0,0,20.0,2143,107.3,5.0,17.5,3
10,2013,30000,4,1,0,21.1,814,55.2,5.0,2.1,1
1,2012,36000,1,1,2,22.7,1582,126.24,5.0,7.5,1
7,2015,27641,1,0,2,20.7,1496,113.98,4.0,24.77,4
1,2015,60000,1,1,0,19.64,1461,108.45,5.0,8.65,4
2,2019,9000,1,0,0,10.91,3198,197.0,7.0,35.5,0
4,2014,60750,4,1,0,14.28,1798,138.03,5.0,10.5,1
4,2018,9000,1,1,0,14.0,2179,155.0,7.0,13.0,0
8,2012,41100,1,0,0,16.77,2993,261.49,5.0,26.5,2
0,2004,60000,4,1,2,17.3,1061,64.0,5.0,1.4,1
7,2017,38424,4,1,0,17.8,1497,117.3,5.0,7.51,1
4,2014,50000,1,1,0,22.9,1248,74.0,5.0,4.3,1
9,2015,19000,4,0,0,18.0,1497,117.3,5.0,8.95,1
7,2015,58734,1,1,0,20.77,1248,88.76,7.0,6.91,1
3,2016,65257,1,1,0,19.01,1461,108.45,5.0,9.75,4
6,2010,130000,1,1,2,19.3,1248,73.9,5.0,4.0,1
5,2011,79000,1,1,0,23.2,1248,73.94,5.0,3.65,1
2,2013,78000,1,1,0,15.1,2179,140.0,7.0,10.75,0
7,2015,49133,4,1,0,19.4,1198,86.8,5.0,4.51,1
3,2016,22769,1,0,0,0.0,2987,165.0,5.0,49.22,3
3,2014,54448,1,1,0,21.02,1248,88.8,5.0,3.7,1
5,2014,158793,1,1,0,12.8,2494,102.0,7.0,12.99,1
4,2015,62088,4,1,0,18.6,1197,85.8,5.0,4.15,1
8,2012,14800,4,1,0,17.01,1591,121.3,5.0,4.4,1
8,2015,26000,4,1,0,17.3,1497,117.3,7.0,4.25,1
9,2017,32005,4,1,0,18.0,1198,86.7,5.0,4.25,1
6,2017,35000,4,0,0,18.0,1497,117.3,5.0,7.7,1
10,2015,52000,1,0,0,12.7,2179,187.7,5.0,39.75,2
9,2017,11000,4,1,0,17.4,1497,117.3,5.0,8.5,1
6,2008,62000,4,0,0,9.5,2997,231.1,5.0,7.0,3
2,2002,65134,4,1,3,13.8,1299,70.0,5.0,0.8,0
4,2013,71000,1,1,0,13.0,2982,168.5,7.0,15.25,1
5,2008,51366,4,1,0,19.0,998,66.1,5.0,2.25,1
8,2016,46300,1,1,0,14.07,1948,83.1,7.0,4.85,1
3,2012,60908,4,0,2,15.6,1497,116.3,5.0,6.42,1
2,2012,93450,1,1,2,23.19,1461,63.12,5.0,2.5,1
5,2011,104000,1,0,0,19.08,1582,126.32,5.0,5.75,1
10,2003,52000,4,1,0,16.1,796,37.0,4.0,0.5,1
3,2015,42999,1,1,0,15.1,2179,140.0,7.0,11.52,0
4,2014,90000,1,1,0,21.5,1248,88.8,5.0,4.5,1
1,2013,72000,4,0,0,15.0,1396,98.6,5.0,4.75,1
3,2019,54321,1,1,0,19.67,1582,126.2,5.0,13.54,1
7,2015,59630,1,0,0,13.0,2143,201.1,5.0,23.41,3
5,2013,116000,1,0,2,12.55,2982,168.5,7.0,19.25,1
0,2015,34000,1,0,0,9.0,1984,181.0,5.0,20.0,4
4,2011,70000,1,0,0,14.21,2143,203.0,5.0,13.0,3
2,2010,80000,4,1,0,10.2,2354,180.0,5.0,3.99,1
10,2015,110000,1,1,0,25.8,1498,98.6,5.0,4.65,1
0,2013,56454,1,1,0,28.4,1248,73.75,5.0,4.65,1
8,2013,60000,4,1,0,18.6,1197,85.8,5.0,3.15,1
4,2013,56000,4,0,0,14.53,1798,138.1,5.0,8.25,1
1,2012,63000,1,0,2,11.49,4367,335.3,5.0,65.0,2
2,2012,63000,1,1,0,22.9,1248,74.0,5.0,4.5,1
8,2017,15050,1,1,0,16.3,1956,170.0,5.0,17.5,0
9,2016,29401,4,1,0,20.4,1197,81.8,5.0,4.31,1
7,2016,25238,4,1,0,18.7,1199,88.7,5.0,6.2,1
2,2011,79000,1,1,0,23.59,1364,73.9,5.0,4.67,1
7,2011,58752,4,1,0,16.47,1198,73.9,5.0,3.32,4
4,2011,62000,4,0,0,12.9,1799,130.0,5.0,3.75,1
1,2013,132000,4,1,0,16.78,1496,88.73,5.0,4.7,1
2,2016,51000,4,1,0,17.01,1591,121.3,5.0,6.5,1
5,2009,185200,1,1,0,12.8,2494,102.0,8.0,7.25,1
3,2016,61717,1,1,0,22.7,1598,118.0,5.0,8.94,1
8,2018,8896,4,1,0,19.0,1194,94.68,5.0,7.34,0
4,2016,17000,4,1,0,21.4,1197,83.1,5.0,6.9,1
9,2016,31378,4,1,0,18.2,1199,88.7,5.0,5.9,1
10,2013,114000,1,0,0,22.32,1582,126.3,5.0,6.75,1
0,2014,81000,1,1,0,25.8,1498,98.6,5.0,4.1,1
9,2017,31000,1,0,0,18.51,1968,147.51,5.0,27.0,2
9,2014,35000,4,1,0,15.0,1598,103.52,5.0,4.5,4
8,2013,60001,1,0,0,17.11,1968,174.33,5.0,14.5,2
6,2014,75074,1,1,0,23.4,1248,74.0,5.0,5.25,1
8,2012,80000,1,1,2,22.3,1248,74.0,5.0,1.2,1
6,2006,147350,1,1,2,12.99,2494,100.6,8.0,4.95,1
5,2013,60000,1,1,0,19.64,1461,108.45,5.0,7.5,4
8,2015,7501,4,0,0,10.0,2996,333.0,4.0,48.0,3
4,2015,58000,1,1,0,25.8,1498,98.6,5.0,4.45,1
3,2018,29277,1,0,0,11.57,2987,254.79,5.0,59.65,3
7,2015,57034,1,1,0,23.2,1248,73.94,5.0,4.38,1
7,2016,40810,1,1,0,28.09,1248,88.5,5.0,7.9,1
1,2008,35268,4,1,2,0.0,1086,62.0,5.0,1.88,1
9,2008,81000,1,0,2,18.48,1197,83.1,5.0,10.5,2
3,2018,34630,4,0,0,21.4,1197,83.1,5.0,7.29,1
5,2012,45122,1,1,0,23.5,1498,88.7,5.0,6.0,0
2,2011,126000,1,1,3,16.0,2179,140.0,7.0,6.7,0
6,2009,63000,4,1,0,19.7,796,46.3,5.0,1.5,1
7,2016,32298,1,0,0,20.7,1496,113.98,4.0,23.8,4
7,2014,63288,1,1,0,15.1,2179,140.0,7.0,7.77,0
3,2012,43337,4,1,0,17.92,1086,62.1,5.0,3.32,1
7,2015,46561,1,1,0,22.9,1248,74.0,5.0,4.94,1
4,2013,34000,1,0,2,20.0,2143,107.3,5.0,11.0,3
5,2016,48000,4,1,0,25.17,799,53.3,5.0,3.4,4
7,2013,56263,1,1,0,22.9,1248,74.0,5.0,4.17,1
5,2005,84060,4,1,2,17.3,993,60.0,5.0,1.25,1
9,2016,9000,4,0,0,18.9,1197,82.0,5.0,5.45,1
6,2012,79000,1,1,0,21.12,1248,88.8,5.0,2.59,1
10,2015,87900,1,1,0,16.0,2179,140.0,7.0,12.01,0
4,2010,72425,4,1,2,17.5,1197,85.8,5.0,2.45,1
1,2015,38000,1,0,0,15.73,1968,174.33,5.0,29.0,2
5,2008,83000,1,1,2,17.8,1399,170.0,5.0,2.4,0
5,2010,107000,1,0,0,14.84,2143,170.0,5.0,11.99,3
4,2015,51000,4,0,0,18.0,1497,117.3,5.0,7.9,1
10,2010,140000,1,1,3,12.8,2494,102.0,7.0,6.25,1
10,2011,48000,4,1,2,18.6,1199,79.4,5.0,1.8,0
4,2013,62000,0,1,0,26.6,998,58.16,5.0,2.8,1
9,2015,31000,4,1,0,18.7,1199,88.7,5.0,4.9,1
6,2010,75055,4,1,0,18.06,1198,75.0,5.0,2.25,1
3,2017,51210,4,0,0,19.12,1373,91.1,5.0,8.89,1
9,2012,87000,1,0,0,12.55,2982,168.5,7.0,15.0,1
8,2018,17000,1,1,0,26.1,1498,99.0,5.0,5.65,0
6,2014,57000,1,1,0,20.77,1248,88.8,7.0,7.0,1
5,2016,9370,4,1,0,22.74,796,47.3,5.0,2.95,1
2,2013,53226,4,1,0,19.4,1198,86.8,5.0,3.3,1
5,2010,120000,1,1,2,16.2,1493,110.0,5.0,3.5,1
6,2007,75055,4,1,0,12.8,1493,100.0,5.0,2.3,1
3,2017,37247,1,1,0,19.67,1582,126.2,5.0,13.69,1
4,2013,64000,1,1,0,23.59,1364,67.06,5.0,3.1,1
9,2014,12000,4,1,0,13.44,2359,198.25,5.0,12.75,1
10,2017,40158,1,1,0,19.67,1582,126.2,5.0,13.75,1
2,2017,11000,4,1,0,18.7,1199,88.7,5.0,6.75,1
2,2014,70010,1,1,0,20.54,1598,103.6,5.0,5.25,4
9,2015,82000,1,1,0,16.0,2179,140.0,7.0,8.75,0
7,2017,57259,1,1,0,18.49,1493,100.0,7.0,8.87,0
1,2010,84000,4,0,2,11.1,2354,142.0,5.0,6.5,1
10,2012,168000,1,1,0,20.77,1248,88.76,7.0,4.5,1
5,2012,73670,1,1,0,12.83,2696,162.0,7.0,12.5,0
4,2014,89540,1,0,0,12.55,2982,168.5,7.0,16.8,1
5,2016,85423,1,1,0,20.77,1248,88.8,7.0,8.75,1
10,2013,48823,1,0,0,19.5,1582,126.24,5.0,8.5,1
8,2011,35082,4,1,0,20.36,1197,78.9,5.0,2.21,1
6,2012,126000,4,1,0,16.8,796,34.2,5.0,1.6,1
4,2016,19000,4,0,0,15.5,1198,86.7,5.0,6.25,1
9,2007,69000,4,0,2,12.9,1799,130.0,5.0,2.25,1
7,2019,29836,1,0,0,17.9,2143,136.0,5.0,25.75,3
0,2010,48002,4,1,2,13.14,1798,157.8,5.0,6.75,4
0,2015,52324,1,1,0,28.09,1248,88.5,5.0,6.25,1
4,2013,65000,1,1,0,22.7,1498,89.84,5.0,5.1,0
9,2009,66000,1,0,2,8.7,2987,224.34,5.0,10.75,3
5,2016,75700,1,1,0,24.0,1120,70.0,5.0,5.7,1
1,2013,43000,1,1,0,20.5,1598,105.0,5.0,5.95,4
7,2012,42706,1,1,0,25.44,936,56.3,5.0,2.4,0
9,2013,35000,1,1,0,17.21,1493,100.0,7.0,3.49,0
5,2011,54348,4,0,0,19.2,1197,80.0,5.0,4.0,1
4,2013,84000,1,1,0,23.59,1364,67.04,5.0,3.85,1
9,2010,63298,4,0,0,14.53,1794,138.1,5.0,3.95,1
6,2013,75049,4,1,2,20.36,1197,78.9,5.0,3.0,1
7,2018,24237,4,1,0,18.16,1196,86.8,5.0,6.7,0
3,2016,22767,4,1,0,18.5,1197,85.8,5.0,6.14,1
1,2012,58000,4,0,2,15.0,1396,98.6,5.0,4.4,1
10,2017,57000,1,1,0,26.59,1248,74.0,5.0,4.25,1
7,2010,50161,4,0,0,8.77,4395,402.0,5.0,25.93,2
8,2016,45000,1,1,0,22.7,1598,118.0,5.0,7.0,1
3,2017,68319,1,0,0,12.55,2982,168.5,7.0,25.12,1
7,2017,30711,4,1,0,20.3,998,68.05,5.0,4.45,1
8,2011,38277,1,1,0,21.9,1396,90.0,5.0,2.4,1
10,2012,115000,1,1,2,20.54,1598,103.6,5.0,4.33,4
3,2017,46849,4,0,0,18.5,1197,83.14,5.0,6.93,1
0,2014,64000,1,1,0,21.9,1396,90.0,5.0,4.25,1
10,2010,130923,1,0,0,14.21,2143,203.0,5.0,12.5,3
2,2015,15000,4,1,0,18.9,1197,82.0,5.0,4.9,1
9,2014,32720,1,1,0,23.0,1396,90.0,5.0,4.5,1
6,2016,12500,4,1,0,25.17,799,53.3,5.0,3.0,4
2,2015,59800,4,0,0,16.9,1197,82.0,5.0,5.8,1
10,2011,54211,4,1,0,15.04,1598,103.6,5.0,3.33,4
7,2015,62242,1,0,0,14.39,1998,163.7,5.0,6.62,0
9,2015,54000,1,1,2,19.01,1461,108.5,5.0,5.75,1
5,2012,65000,1,1,0,22.32,1582,126.32,5.0,6.2,1
2,2015,55000,4,0,0,23.1,998,67.04,5.0,3.5,1
10,2010,71000,4,1,0,18.9,998,67.1,5.0,2.0,1
2,2012,70000,1,1,0,21.9,1396,88.8,5.0,4.0,1
9,2011,53000,4,0,0,12.3,1781,163.2,5.0,9.5,2
9,2013,43000,1,0,0,17.05,1995,184.0,5.0,17.5,2
9,2015,54000,4,0,0,14.3,1598,103.52,5.0,6.11,4
0,2014,51000,4,1,0,20.36,1197,78.9,5.0,3.75,1
5,2007,78000,1,1,2,10.5,2835,107.2,6.0,6.2,1
9,2014,25000,1,1,0,26.0,1498,98.6,5.0,6.15,1
10,2012,12600,4,1,0,20.92,998,67.1,5.0,2.4,1
10,2009,80000,1,1,1,17.8,1248,75.0,5.0,2.15,1
8,2016,21000,4,1,0,18.9,1197,82.0,5.0,3.75,1
9,2011,32000,4,1,2,15.6,1196,70.0,5.0,2.15,0
1,2015,50000,4,1,0,18.9,1197,81.86,5.0,4.75,1
9,2010,47500,4,1,0,15.5,1586,103.3,5.0,2.45,1
9,2017,7500,4,1,0,17.4,1497,117.3,5.0,11.15,1
6,2016,68163,1,0,0,19.6,1461,108.45,5.0,8.9,4
0,2014,61000,1,1,0,25.8,1498,98.6,5.0,4.35,1
6,2015,100000,1,1,2,12.99,2494,100.6,7.0,12.0,1
9,2009,61500,1,0,2,16.07,1995,181.0,5.0,8.5,2
7,2017,42883,4,1,0,19.81,1086,68.05,5.0,4.27,1
6,2012,97000,1,1,2,20.45,1461,83.8,5.0,4.25,4
1,2010,39525,4,0,0,11.3,2360,170.0,5.0,9.25,1
7,2017,35384,1,1,0,24.3,1248,88.5,5.0,8.61,1
5,2010,46000,1,0,0,11.8,2987,261.0,7.0,28.0,3
3,2018,32189,1,1,0,23.0,1498,98.96,5.0,9.25,0
2,2016,27000,1,0,0,19.08,1582,126.2,5.0,8.6,1
3,2018,22734,4,1,0,16.47,1198,74.0,5.0,7.53,4
9,2014,58002,1,1,0,19.64,1461,108.45,5.0,5.75,4
2,2012,31500,4,0,0,16.5,1198,86.8,5.0,4.15,1
3,2017,30933,4,1,0,18.16,1196,86.8,5.0,5.84,0
8,2012,27090,1,0,0,18.53,1968,187.74,5.0,16.5,2
9,2015,29500,1,0,0,15.97,2993,258.0,7.0,43.0,2
10,2013,45000,4,1,0,20.36,1197,78.9,5.0,3.55,1
5,2018,11691,4,1,0,18.6,1197,81.83,5.0,8.9,1
5,2006,121000,1,1,2,16.4,1896,90.0,5.0,2.5,4
5,2010,118077,1,1,0,16.2,1493,110.0,5.0,3.85,1
2,2012,36300,4,0,3,17.1,1591,121.4,5.0,7.5,1
9,2005,90000,4,1,2,15.3,1341,61.0,5.0,1.8,1
2,2010,78000,1,1,0,20.0,1399,68.0,5.0,2.25,0
9,2015,42000,1,0,0,17.68,1968,174.33,5.0,24.25,2
9,2015,27000,4,1,0,16.47,1198,74.0,5.0,4.35,4
8,2012,22000,1,0,0,17.05,1995,184.0,5.0,11.5,2
8,2014,49000,4,1,0,17.4,1497,117.3,5.0,4.75,1
5,2012,42600,1,1,0,23.0,1396,90.0,5.0,4.99,1
3,2018,12794,4,0,0,19.0,1199,88.7,5.0,9.15,1
6,2006,125000,4,1,1,16.1,2354,152.0,5.0,2.35,1
5,2014,88046,4,0,0,10.1,2354,152.0,5.0,13.99,1
1,2014,8000,1,0,2,20.0,2143,107.3,5.0,19.75,3
3,2018,82739,1,0,0,16.0,2179,140.0,7.0,16.77,0
1,2006,193000,1,1,3,13.6,2523,63.0,7.0,2.5,0
9,2013,7000,4,0,0,17.97,1498,99.6,5.0,3.65,4
0,2012,60000,1,0,2,12.35,2179,187.74,5.0,23.5,2
10,2017,38000,4,1,0,22.74,796,47.3,5.0,3.11,1
7,2013,56344,4,1,0,17.6,1496,88.73,5.0,4.57,1
9,2014,17858,4,1,0,17.0,1197,80.0,5.0,5.32,1
5,2012,53000,4,1,0,20.36,1197,78.9,5.0,3.2,1
7,2016,67906,1,1,0,25.2,1248,74.0,5.0,5.63,1
5,2015,19000,4,1,0,21.1,814,55.2,5.0,3.0,1
9,2010,67000,1,0,2,22.69,1995,190.0,5.0,9.25,2
4,2011,80000,1,1,0,23.57,1396,70.0,5.0,1.2,1
4,2015,61000,4,1,0,22.74,796,47.3,5.0,2.15,1
10,2010,39000,1,1,0,22.07,1199,73.9,5.0,3.05,4
0,2014,59000,4,0,0,14.28,1798,138.03,5.0,11.5,1
5,2008,80931,4,1,0,17.92,1086,62.1,5.0,2.3,1
8,2016,34000,4,1,0,20.4,1197,81.8,5.0,4.95,1
5,2013,130000,1,1,0,21.64,1461,84.8,5.0,4.75,4
3,2018,52380,1,1,0,24.3,1248,88.5,5.0,10.15,1
8,2011,44000,4,1,0,18.06,1198,75.0,5.0,2.65,1
5,2015,84000,1,1,0,20.0,1399,68.05,5.0,3.8,0
7,2017,41697,4,0,0,13.1,1997,141.1,5.0,16.68,1
10,2014,163000,1,1,0,19.01,1461,108.5,5.0,5.0,1
2,2011,42000,4,1,2,17.71,1197,78.9,5.0,3.75,1
6,2013,129000,1,1,3,21.27,1396,88.76,5.0,4.11,1
2,2015,32200,4,1,2,18.16,1196,86.8,5.0,4.25,0
9,2004,129000,1,1,0,10.5,2835,107.2,6.0,3.45,1
1,2014,40000,1,0,0,17.11,1968,174.33,5.0,22.5,2
4,2006,150000,4,1,0,12.4,1998,132.0,8.0,4.5,1
6,2007,140000,4,1,0,15.26,1150,74.9,5.0,0.9,0
5,2006,63181,4,1,0,15.3,1341,83.0,5.0,1.85,1
8,2013,39575,1,1,0,25.8,1498,98.6,5.0,3.25,1
10,2010,63600,1,1,2,17.8,1248,89.84,5.0,3.1,1
3,2014,70374,1,1,0,22.7,1498,89.84,5.0,7.34,0
8,2015,26256,1,1,0,20.14,1498,88.5,5.0,4.25,4
4,2016,13460,4,1,0,18.6,1197,81.86,5.0,6.45,1
2,2011,122000,1,1,2,12.8,2494,102.0,8.0,10.75,1
8,2015,58589,1,0,0,15.26,2143,203.2,5.0,27.75,3
6,2005,115000,4,1,2,17.3,1061,64.0,5.0,0.99,1
10,2016,75000,1,0,0,12.62,2198,158.0,7.0,24.0,0
6,2016,30292,4,1,0,18.6,1197,81.86,5.0,6.1,1
0,2017,32248,4,1,0,17.5,1199,88.7,5.0,8.25,1
1,2013,74000,4,1,0,16.47,1198,73.9,5.0,4.65,4
9,2014,56100,4,1,0,13.7,1997,153.86,5.0,9.75,1
1,2014,61325,4,1,0,18.9,1197,81.86,5.0,4.4,1
8,2014,33000,4,1,0,19.1,1197,85.8,5.0,3.99,1
3,2016,18090,1,0,0,16.2,2993,258.0,5.0,45.73,2
7,2014,71390,1,1,0,22.7,1498,89.84,5.0,5.27,0
9,2014,41000,0,1,0,26.2,998,58.2,5.0,3.5,1
0,2016,67000,1,1,0,26.0,1498,98.6,5.0,7.25,1
2,2008,99000,1,1,2,17.0,1405,70.0,5.0,1.6,1
10,2014,142000,1,1,2,19.01,1461,108.45,5.0,6.0,4
2,2010,26966,4,1,0,20.36,1197,78.9,5.0,3.0,1
9,2015,27628,4,1,0,18.7,1199,88.7,5.0,4.95,1
5,2016,82497,1,1,0,23.65,1248,88.5,5.0,8.99,1
9,2007,86000,4,1,3,11.9,2354,144.0,5.0,1.85,1
3,2016,26981,4,1,0,16.47,1198,73.9,5.0,6.16,4
5,2010,110471,1,1,0,21.1,1248,73.9,5.0,3.5,1
6,2014,69000,4,1,0,19.5,1199,88.76,5.0,4.5,1
5,2017,12000,4,1,0,18.6,1197,81.83,5.0,7.75,1
5,2014,77500,1,1,0,20.45,1461,83.8,5.0,6.6,4
7,2014,48031,4,1,0,18.9,1197,82.0,5.0,4.98,1
2,2008,170000,1,0,3,16.07,1995,181.0,5.0,9.75,2
9,2014,69565,1,1,0,22.7,1498,89.84,5.0,5.55,0
5,2016,45492,1,0,0,21.5,1498,108.5,5.0,10.3,4
2,2011,85000,4,0,2,11.7,2354,177.6,5.0,7.5,1
5,2008,55902,4,1,0,14.49,1399,92.7,5.0,1.8,0
5,2017,18500,4,1,0,16.2,1199,74.0,5.0,6.25,4
5,2015,129750,1,1,2,14.95,2489,93.7,7.0,6.8,0
5,2009,50902,4,0,0,19.2,1197,80.0,5.0,3.0,1
3,2015,84725,1,1,0,15.1,2179,140.0,7.0,11.6,0
9,2013,40000,1,1,2,22.7,1582,126.24,5.0,6.95,1
9,2010,60000,4,1,3,14.3,1798,160.0,5.0,3.5,4
3,2014,33496,4,1,0,18.9,1197,81.86,5.0,5.5,1
9,2015,25000,4,1,0,18.6,1197,81.83,5.0,5.65,1
0,2013,71000,1,1,0,18.2,1248,73.8,8.0,3.25,0
3,2015,20826,4,0,0,14.3,1598,103.6,5.0,7.72,4
10,2016,42244,1,1,0,19.67,1582,126.2,5.0,12.0,1
6,2013,98598,1,1,0,25.44,936,57.6,5.0,1.55,0
4,2011,62100,1,1,0,11.5,2982,171.0,7.0,10.75,1
3,2016,44238,4,1,0,18.6,1197,81.83,5.0,6.72,1
3,2012,91743,1,0,0,12.07,2967,241.4,7.0,28.55,2
1,2013,19828,1,0,2,17.85,2967,300.0,4.0,75.0,6
5,2016,36891,4,1,0,17.8,1497,117.3,5.0,10.49,1
5,2012,90049,1,1,0,17.21,1493,100.0,7.0,3.8,0
0,2012,74002,1,0,0,16.55,1968,140.0,5.0,18.5,2
8,2013,41000,4,0,0,12.37,2359,198.25,5.0,6.0,1
5,2012,83678,1,1,0,22.32,1582,126.32,5.0,5.5,1
10,2010,91000,4,1,0,18.9,998,67.1,5.0,2.3,1
6,2016,50000,1,1,0,24.52,1248,88.5,7.0,8.7,1
4,2015,58000,1,1,0,24.4,1120,71.01,5.0,4.95,1
6,2012,80000,1,1,0,22.9,1248,74.0,5.0,4.25,1
7,2017,41290,1,1,2,16.0,2179,140.0,7.0,10.94,0
4,2013,65000,1,0,0,22.48,1995,190.0,5.0,21.26,2
1,2016,16471,4,1,2,14.28,1798,138.03,5.0,11.5,1
10,2015,54339,1,1,2,22.54,1396,88.73,5.0,6.0,1
5,2016,24025,4,1,0,18.15,1198,82.0,6.0,4.1,0
8,2013,24027,4,1,0,24.7,796,47.3,5.0,2.01,1
5,2010,59270,4,1,0,15.7,1172,67.0,5.0,2.6,4
8,2012,40000,4,1,0,18.9,998,67.1,5.0,2.35,1
1,2012,155566,1,1,2,9.5,2835,118.6,6.0,9.15,1
2,2013,42320,4,1,0,19.4,1198,86.8,5.0,2.9,1
3,2017,24153,1,1,2,22.54,1396,88.73,5.0,9.18,1
9,2016,27000,4,0,0,13.0,1591,121.3,5.0,11.45,1
5,2012,92000,0,1,2,26.83,796,38.4,5.0,2.1,1
7,2017,61795,4,1,0,17.8,1198,86.7,5.0,5.53,1
2,2016,13500,4,1,0,18.15,1198,82.0,6.0,3.75,0
10,2018,4500,4,0,0,18.0,1497,117.3,5.0,12.5,1
9,2017,23000,1,0,0,16.0,2179,140.0,7.0,15.5,0
10,2011,65400,4,1,0,0.0,1086,170.0,5.0,2.1,1
9,2013,80578,1,0,2,14.84,2143,170.0,5.0,14.5,3
3,2017,42646,1,0,0,19.6,1461,108.45,5.0,12.46,4
1,2014,30000,4,1,2,16.47,1198,74.0,5.0,5.25,4
4,2012,90000,1,0,0,18.48,2987,282.0,5.0,14.5,2
1,2009,98000,1,0,2,13.5,2987,282.0,5.0,25.0,3
7,2012,66400,4,1,0,0.0,2993,271.23,4.0,2.66,1
5,2012,50000,1,0,0,12.9,2993,271.23,4.0,45.0,2
6,2015,63310,1,1,0,28.4,1248,74.0,5.0,5.1,1
4,2014,66000,1,1,0,25.8,1498,98.6,5.0,3.5,1
0,2011,74000,1,0,2,16.07,1995,181.0,5.0,12.5,2
5,2012,93000,1,1,0,23.5,1396,88.7,5.0,5.55,1
4,2015,70000,1,0,0,11.5,2982,169.0,7.0,19.48,1
0,2012,48772,4,1,0,18.6,1197,85.8,5.0,3.91,1
2,2010,66000,4,1,0,18.6,1199,79.4,5.0,2.19,0
3,2017,27417,4,0,0,18.9,1197,82.0,5.0,6.89,1
3,2011,51593,4,1,2,15.6,1196,70.0,5.0,3.47,0
9,2008,86340,4,0,2,9.1,2349,88.2,5.0,3.25,1
10,2010,75000,4,1,0,16.1,1298,88.2,5.0,2.85,1
3,2016,39237,1,0,0,17.11,1968,174.33,5.0,25.64,2
7,2018,11966,4,1,0,16.8,1497,116.3,5.0,10.28,1
5,2015,37000,4,1,0,18.2,1199,88.7,5.0,6.3,1
2,2014,70920,1,1,0,20.14,1498,88.8,5.0,4.75,4
5,2013,65280,1,1,0,19.87,1461,83.14,5.0,5.8,1
5,2016,62000,1,0,0,12.51,2179,187.7,7.0,44.5,2
7,2014,44525,4,1,0,18.5,1197,82.9,5.0,4.65,1
6,2009,86863,4,1,0,17.0,1497,118.0,5.0,3.6,1
5,2015,102626,1,1,0,16.0,2179,140.0,7.0,12.25,0
6,2017,45000,1,1,0,16.3,1956,170.0,5.0,20.0,0
6,2017,22000,1,1,0,16.0,2179,140.0,7.0,16.0,0
3,2011,108905,1,0,2,11.79,2179,120.0,8.0,6.21,0
8,2016,12800,4,1,0,19.44,1198,67.0,7.0,3.25,1
8,2016,32000,1,1,0,15.4,2179,120.0,7.0,9.75,0
9,2014,39000,4,0,0,15.5,1198,86.7,5.0,4.45,1
10,2017,42000,1,1,0,25.6,1498,98.6,5.0,12.0,1
2,2008,73000,4,1,0,14.4,1396,65.0,5.0,0.8,1
2,2018,48000,1,1,0,24.0,1186,73.97,5.0,5.95,1
10,2015,18000,0,1,0,33.44,796,40.3,4.0,3.0,1
8,2014,19000,4,1,0,17.43,1396,105.5,5.0,5.25,1
3,2019,33598,1,1,0,13.68,2393,147.8,7.0,22.2,1
